State Postal,County Name,TOTAL VOTES CAST,Last name,Votes,Last name,Votes,Ratio Obama/Romney
NE,Box Butte,4541,Obama,1634,Romney,2795,0.5846153846
NE,Boyd,1047,Obama,186,Romney,852,0.2183098592
NE,Brown,1545,Obama,223,Romney,1298,0.1718027735
NE,Buffalo,19057,Obama,5266,Romney,13378,0.393631335
NE,Burt,3343,Obama,1280,Romney,2016,0.6349206349
NE,Butler,3818,Obama,1028,Romney,2729,0.37669476
NE,Cass,11952,Obama,4298,Romney,7453,0.5766805313
NE,Cedar,4260,Obama,952,Romney,3231,0.2946456206
NE,Chase,1849,Obama,252,Romney,1573,0.1602034329
NE,Cherry,3052,Obama,436,Romney,2557,0.1705123191
NE,Cheyenne,4197,Obama,983,Romney,3134,0.3136566688
NE,Clay,2916,Obama,662,Romney,2213,0.299141437
NE,Colfax,3047,Obama,959,Romney,2045,0.4689486553
NE,Cuming,3928,Obama,1015,Romney,2858,0.355143457
NE,Custer,5414,Obama,1066,Romney,4251,0.250764526
NE,Dakota,5977,Obama,2831,Romney,3048,0.9288057743
NE,Dawes,3634,Obama,1102,Romney,2435,0.4525667351
NE,Dawson,7680,Obama,2157,Romney,5370,0.4016759777
NE,Deuel,1012,Obama,215,Romney,763,0.2817824377
NE,Dixon,2666,Obama,870,Romney,1745,0.4985673352
NE,Dodge,14759,Obama,5588,Romney,8937,0.6252657491
NE,Douglas,210501,Obama,99261,Romney,108319,0.9163766283
NE,Dundy,981,Obama,176,Romney,791,0.2225031606
NE,Fillmore,2815,Obama,794,Romney,1972,0.4026369168
NE,Franklin,1527,Obama,381,Romney,1110,0.3432432432
NE,Frontier,1422,Obama,381,Romney,1005,0.3791044776
NE,Furnas,2215,Obama,422,Romney,1767,0.2388228636
NE,Gage,9552,Obama,3870,Romney,5470,0.7074954296
NE,Garden,1088,Obama,242,Romney,829,0.2919179735
NE,Garfield,928,Obama,147,Romney,762,0.1929133858
NE,Gosper,975,Obama,230,Romney,732,0.3142076503
NE,Grant,363,Obama,30,Romney,322,0.0931677019
NE,Greeley,1181,Obama,340,Romney,820,0.4146341463
NE,Hall,19721,Obama,6971,Romney,12412,0.5616339027
NE,Hamilton,4824,Obama,1136,Romney,3582,0.3171412619
NE,Harlan,1584,Obama,311,Romney,1248,0.2491987179
NE,Hayes,535,Obama,50,Romney,473,0.1057082452
NE,Hitchcock,1739,Obama,310,Romney,1386,0.2236652237
NE,Holt,4749,Obama,862,Romney,3789,0.2275006598
NE,Hooker,394,Obama,59,Romney,330,0.1787878788
NE,Howard,2856,Obama,914,Romney,1890,0.4835978836
NE,Jefferson,3416,Obama,1185,Romney,2156,0.5496289425
NE,Johnson,2057,Obama,790,Romney,1223,0.6459525756
NE,Kearney,3156,Obama,761,Romney,2341,0.3250747544
NE,Keith,4026,Obama,920,Romney,3036,0.303030303
NE,Keya Paha,481,Obama,80,Romney,392,0.2040816327
NE,Kimball,1665,Obama,391,Romney,1222,0.3199672668
NE,Knox,4015,Obama,1055,Romney,2878,0.3665740097
NE,Lancaster,123206,Obama,59970,Romney,61177,0.980270363
NE,Lincoln,15266,Obama,4350,Romney,10545,0.4125177809
NE,Logan,431,Obama,68,Romney,356,0.191011236
NE,Loup,356,Obama,62,Romney,290,0.2137931034
NE,McPherson,290,Obama,41,Romney,237,0.1729957806
NE,Madison,13512,Obama,3368,Romney,9874,0.3410978327
NE,Merrick,3457,Obama,921,Romney,2477,0.3718207509
NE,Morrill,2152,Obama,450,Romney,1658,0.271411339
NE,Nance,1604,Obama,477,Romney,1098,0.4344262295
NE,Nemaha,3126,Obama,1089,Romney,1979,0.5502779181
NE,Nuckolls,2170,Obama,567,Romney,1563,0.3627639155
NE,Otoe,6905,Obama,2542,Romney,4226,0.6015144345
NE,Pawnee,1330,Obama,396,Romney,897,0.4414715719
NE,Perkins,1391,Obama,237,Romney,1133,0.2091791703
NE,Phelps,4336,Obama,875,Romney,3372,0.259489917
NE,Pierce,3414,Obama,637,Romney,2707,0.2353158478
NE,Platte,13249,Obama,3095,Romney,9963,0.3106494028
NE,Polk,2446,Obama,527,Romney,1886,0.2794273595
NE,Red Willow,4868,Obama,940,Romney,3855,0.2438391699
NE,Richardson,3680,Obama,1180,Romney,2407,0.4902368093
NE,Rock,784,Obama,103,Romney,669,0.153961136
NE,Saline,4832,Obama,2232,Romney,2518,0.8864177919
NE,Sarpy,66166,Obama,24709,Romney,40318,0.6128528201
NE,Saunders,10203,Obama,3279,Romney,6725,0.4875836431
NE,Scotts Bluff,13867,Obama,4193,Romney,9427,0.4447862523
NE,Seward,7445,Obama,2362,Romney,4947,0.4774610875
NE,Sheridan,2450,Obama,389,Romney,2010,0.1935323383
NE,Sherman,1508,Obama,549,Romney,919,0.5973884657
NE,Sioux,735,Obama,101,Romney,623,0.1621187801
NE,Stanton,2623,Obama,607,Romney,1945,0.3120822622
NE,Thayer,2627,Obama,724,Romney,1853,0.390717755
NE,Thomas,408,Obama,42,Romney,360,0.1166666667
NE,Thurston,1993,Obama,1153,Romney,823,1.4009720535
NE,Valley,2168,Obama,494,Romney,1643,0.300669507
NE,Washington,10121,Obama,3103,Romney,6857,0.452530261
NE,Wayne,3659,Obama,1074,Romney,2493,0.4308062575
NE,Webster,1730,Obama,440,Romney,1255,0.3505976096
NE,Wheeler,446,Obama,93,Romney,345,0.2695652174
NE,York,6246,Obama,1352,Romney,4814,0.280847528
NH,New Hampshire,705874,Obama,368529,Romney,327870,1.124009516
NH,Acworth,539,Obama,316,Romney,212,1.4905660377
NH,Albany,403,Obama,235,Romney,157,1.4968152866
NH,Alexandria,926,Obama,472,Romney,432,1.0925925926
NH,Allenstown,2167,Obama,1149,Romney,981,1.1712538226
NH,Alstead,1027,Obama,634,Romney,383,1.6553524804
NH,Alton,3371,Obama,1207,Romney,2147,0.5621797857
NH,Amherst,7508,Obama,3501,Romney,3906,0.8963133641
NH,Andover,1370,Obama,777,Romney,571,1.3607705779
NH,Antrim,1480,Obama,810,Romney,655,1.2366412214
NH,Ashland,1138,Obama,587,Romney,522,1.1245210728
NH,Atkinson,4353,Obama,1630,Romney,2691,0.6057227796
NH,Auburn,3244,Obama,1219,Romney,1996,0.6107214429
NH,Barnstead,2410,Obama,1125,Romney,1254,0.8971291866
NH,Barrington,4926,Obama,2577,Romney,2271,1.1347424042
NH,Bartlett,1829,Obama,1039,Romney,774,1.342377261
NH,Bath,544,Obama,264,Romney,272,0.9705882353
NH,Bedford,12804,Obama,4713,Romney,7990,0.5898623279
NH,Belmont,3642,Obama,1782,Romney,1816,0.981277533
NH,Bennington,771,Obama,395,Romney,363,1.08815427
NH,Benton,179,Obama,79,Romney,96,0.8229166667
NH,Berlin,4151,Obama,2863,Romney,1248,2.2940705128
NH,Bethlehem,1417,Obama,862,Romney,534,1.6142322097
NH,Boscawen,1803,Obama,1000,Romney,766,1.3054830287
NH,Bow,4902,Obama,2509,Romney,2352,1.0667517007
NH,Bradford,976,Obama,503,Romney,456,1.1030701754
NH,Brentwood,2431,Obama,1093,Romney,1301,0.8401229823
NH,Bridgewater,699,Obama,343,Romney,352,0.9744318182
NH,Bristol,1621,Obama,779,Romney,821,0.9488428745
NH,Brookfield,434,Obama,171,Romney,251,0.6812749004
NH,Brookline,2943,Obama,1278,Romney,1623,0.7874306839
NH,Campton,1842,Obama,1050,Romney,765,1.3725490196
NH,Canaan,1821,Obama,1089,Romney,709,1.5359661495
NH,Candia,2487,Obama,937,Romney,1528,0.6132198953
NH,Canterbury,1556,Obama,905,Romney,629,1.4387917329
NH,Carroll,506,Obama,274,Romney,226,1.2123893805
NH,Center Harbor,716,Obama,308,Romney,406,0.7586206897
NH,Charlestown,2253,Obama,1365,Romney,856,1.5946261682
NH,Chatham,217,Obama,105,Romney,110,0.9545454545
NH,Chester,2737,Obama,1082,Romney,1622,0.6670776819
NH,Chesterfield,2179,Obama,1251,Romney,911,1.3732162459
NH,Chichester,1544,Obama,731,Romney,784,0.9323979592
NH,Claremont,5576,Obama,3352,Romney,2147,1.5612482534
NH,Clarksville,159,Obama,72,Romney,83,0.8674698795
NH,Colebrook,990,Obama,472,Romney,506,0.9328063241
NH,Columbia,340,Obama,155,Romney,183,0.8469945355
NH,Concord,21604,Obama,14097,Romney,7252,1.943877551
NH,Conway,5182,Obama,2982,Romney,2144,1.390858209
NH,Cornish,1042,Obama,635,Romney,395,1.6075949367
NH,Croydon,439,Obama,196,Romney,233,0.8412017167
NH,Dalton,492,Obama,241,Romney,240,1.0041666667
NH,Danbury,629,Obama,307,Romney,313,0.9808306709
NH,Danville,2368,Obama,983,Romney,1356,0.7249262537
NH,Deerfield,2655,Obama,1133,Romney,1485,0.762962963
NH,Deering,1034,Obama,508,Romney,505,1.0059405941
NH,Derry,16109,Obama,7573,Romney,8309,0.9114213503
NH,Dixville,10,Obama,5,Romney,5,1
NH,Dorchester,195,Obama,92,Romney,97,0.9484536082
NH,Dover,16163,Obama,9724,Romney,6162,1.5780590717
NH,Dublin,1060,Obama,671,Romney,375,1.7893333333
NH,Dummer,165,Obama,84,Romney,79,1.0632911392
NH,Dunbarton,1772,Obama,794,Romney,958,0.8288100209
NH,Durham,7398,Obama,5074,Romney,2217,2.2886783942
NH,East Kingston,1529,Obama,592,Romney,916,0.6462882096
NH,Easton,187,Obama,122,Romney,63,1.9365079365
NH,Eaton,282,Obama,163,Romney,119,1.3697478992
NH,Effingham,790,Obama,380,Romney,393,0.9669211196
NH,Ellsworth,52,Obama,32,Romney,19,1.6842105263
NH,Enfield,2421,Obama,1542,Romney,843,1.8291814947
NH,Epping,3549,Obama,1793,Romney,1697,1.0565704184
NH,Epsom,2556,Obama,1195,Romney,1333,0.8964741185
NH,Errol,179,Obama,81,Romney,96,0.84375
NH,Exeter,8890,Obama,5194,Romney,3614,1.4371887106
NH,Farmington,3006,Obama,1545,Romney,1429,1.0811756473
NH,Fitzwilliam,1317,Obama,753,Romney,550,1.3690909091
NH,Francestown,1037,Obama,538,Romney,449,1.1982182628
NH,Franconia,761,Obama,479,Romney,276,1.7355072464
NH,Franklin,3677,Obama,2059,Romney,1570,1.3114649682
NH,Freedom,921,Obama,438,Romney,478,0.9163179916
NH,Fremont,2463,Obama,1039,Romney,1380,0.7528985507
NH,Gilford,4616,Obama,2133,Romney,2448,0.8713235294
NH,Gilmanton,2185,Obama,1013,Romney,1151,0.8801042572
NH,Gilsum,432,Obama,231,Romney,192,1.203125
NH,Goffstown,9201,Obama,4231,Romney,4856,0.8712932455
NH,Gorham,1560,Obama,1020,Romney,524,1.9465648855
NH,Goshen,436,Obama,227,Romney,202,1.1237623762
NH,Grafton,685,Obama,339,Romney,315,1.0761904762
NH,Grantham,1992,Obama,1144,Romney,831,1.376654633
NH,Greenfield,874,Obama,461,Romney,394,1.1700507614
NH,Greenland,2536,Obama,1355,Romney,1159,1.1691113028
NH,Greenville,955,Obama,509,Romney,424,1.2004716981
NH,Groton,298,Obama,139,Romney,155,0.8967741935
NH,Hampstead,5278,Obama,2012,Romney,3217,0.6254274168
NH,Hampton,9670,Obama,4843,Romney,4742,1.0212990299
NH,Hampton Falls,1492,Obama,548,Romney,917,0.5976008724
NH,Hancock,1216,Obama,738,Romney,465,1.5870967742
NH,Hanover,7267,Obama,5469,Romney,1727,3.1667631731
NH,Harrisville,693,Obama,478,Romney,208,2.2980769231
NH,Harts Location,33,Obama,23,Romney,9,2.5555555556
NH,Haverhill,1977,Obama,974,Romney,975,0.998974359
NH,Hebron,396,Obama,171,Romney,222,0.7702702703
NH,Henniker,2561,Obama,1515,Romney,1009,1.5014866204
NH,Hill,562,Obama,286,Romney,267,1.0711610487
NH,Hillsborough,2753,Obama,1490,Romney,1213,1.2283594394
NH,Hinsdale,1762,Obama,1227,Romney,504,2.4345238095
NH,Holderness,1315,Obama,755,Romney,547,1.3802559415
NH,Hollis,5135,Obama,2289,Romney,2785,0.8219030521
NH,Hooksett,7357,Obama,3319,Romney,3968,0.8364415323
NH,Hopkinton,3768,Obama,2264,Romney,1471,1.5390890551
NH,Hudson,10777,Obama,5451,Romney,5174,1.0535369153
NH,Jackson,687,Obama,423,Romney,259,1.6332046332
NH,Jaffrey,2815,Obama,1538,Romney,1235,1.2453441296
NH,Jefferson,596,Obama,274,Romney,311,0.8810289389
NH,Keene,12444,Obama,8667,Romney,3592,2.4128619154
NH,Kensington,1345,Obama,587,Romney,739,0.7943166441
NH,Kingston,3421,Obama,1518,Romney,1854,0.8187702265
NH,Laconia,7863,Obama,3932,Romney,3856,1.0197095436
NH,Lancaster,1632,Obama,864,Romney,742,1.1644204852
NH,Landaff,244,Obama,133,Romney,109,1.2201834862
NH,Langdon,392,Obama,223,Romney,164,1.3597560976
NH,Lebanon,6906,Obama,4772,Romney,2060,2.3165048544
NH,Lee,2580,Obama,1621,Romney,921,1.7600434311
NH,Lempster,617,Obama,294,Romney,316,0.9303797468
NH,Lincoln,797,Obama,446,Romney,337,1.3234421365
NH,Lisbon,716,Obama,386,Romney,322,1.198757764
NH,Litchfield,4711,Obama,1956,Romney,2703,0.7236403996
NH,Littleton,2901,Obama,1566,Romney,1293,1.211136891
NH,Londonderry,13081,Obama,5660,Romney,7295,0.7758738862
NH,Loudon,2994,Obama,1414,Romney,1546,0.91461837
NH,Lyman,305,Obama,161,Romney,140,1.15
NH,Lyme,1217,Obama,932,Romney,274,3.401459854
NH,Lyndeborough,1029,Obama,535,Romney,480,1.1145833333
NH,Madbury,1153,Obama,673,Romney,466,1.4442060086
NH,Madison,1408,Obama,793,Romney,596,1.3305369128
NH,Manchester,47596,Obama,25676,Romney,20809,1.2338891826
NH,Marlborough,1161,Obama,801,Romney,348,2.3017241379
NH,Marlow,426,Obama,262,Romney,154,1.7012987013
NH,Mason,838,Obama,331,Romney,476,0.6953781513
NH,Meredith,3975,Obama,1853,Romney,2088,0.8874521073
NH,Merrimack,14676,Obama,6797,Romney,7678,0.8852565772
NH,Middleton,869,Obama,416,Romney,439,0.9476082005
NH,Milan,724,Obama,435,Romney,283,1.5371024735
NH,Milford,7828,Obama,3940,Romney,3773,1.0442618606
NH,Millsfield,22,Obama,5,Romney,16,0.3125
NH,Milton,2249,Obama,1104,Romney,1124,0.9822064057
NH,Monroe,497,Obama,216,Romney,267,0.808988764
NH,Mont Vernon,1485,Obama,691,Romney,775,0.8916129032
NH,Moultonborough,3049,Obama,1204,Romney,1822,0.6608122942
NH,Nashua,41244,Obama,23213,Romney,17506,1.3260025134
NH,Nelson,454,Obama,295,Romney,150,1.9666666667
NH,New Boston,3166,Obama,1399,Romney,1736,0.805875576
NH,Newbury,1353,Obama,664,Romney,680,0.9764705882
NH,New Castle,819,Obama,396,Romney,419,0.9451073986
NH,New Durham,1608,Obama,699,Romney,889,0.7862767154
NH,Newfields,1091,Obama,564,Romney,521,1.0825335893
NH,New Hampton,1294,Obama,646,Romney,636,1.0157232704
NH,Newington,565,Obama,262,Romney,298,0.8791946309
NH,New Ipswich,2549,Obama,819,Romney,1688,0.4851895735
NH,New London,3151,Obama,1737,Romney,1384,1.2550578035
NH,Newmarket,5199,Obama,3230,Romney,1893,1.706286318
NH,Newport,2883,Obama,1448,Romney,1310,1.1053435115
NH,Newton,2530,Obama,1104,Romney,1395,0.7913978495
NH,Northfield,2282,Obama,1242,Romney,1013,1.2260612043
NH,North Hampton,3049,Obama,1462,Romney,1558,0.9383825417
NH,Northumberland,997,Obama,621,Romney,366,1.6967213115
NH,Northwood,2430,Obama,1198,Romney,1189,1.007569386
NH,Nottingham,2797,Obama,1364,Romney,1379,0.9891225526
NH,Orange,180,Obama,107,Romney,72,1.4861111111
NH,Orford,706,Obama,455,Romney,239,1.9037656904
NH,Ossipee,2121,Obama,961,Romney,1142,0.8415061296
NH,Pelham,7121,Obama,2870,Romney,4184,0.6859464627
NH,Pembroke,3874,Obama,2102,Romney,1729,1.2157316368
NH,Peterborough,3830,Obama,2479,Romney,1309,1.8938120703
NH,Piermont,423,Obama,255,Romney,161,1.5838509317
NH,Pittsburg,501,Obama,180,Romney,317,0.5678233438
NH,Pittsfield,1934,Obama,959,Romney,936,1.0245726496
NH,Plainfield,1453,Obama,976,Romney,457,2.1356673961
NH,Plaistow,4140,Obama,1709,Romney,2387,0.7159614579
NH,Plymouth,3532,Obama,2313,Romney,1111,2.0819081908
NH,Portsmouth,13066,Obama,8828,Romney,4088,2.1594911937
NH,Randolph,249,Obama,172,Romney,77,2.2337662338
NH,Raymond,4991,Obama,2289,Romney,2632,0.8696808511
NH,Richmond,678,Obama,330,Romney,325,1.0153846154
NH,Rindge,3188,Obama,1410,Romney,1716,0.8216783217
NH,Rochester,14538,Obama,7493,Romney,6816,1.0993251174
NH,Rollinsford,1545,Obama,837,Romney,680,1.2308823529
NH,Roxbury,152,Obama,110,Romney,41,2.6829268293
NH,Rumney,862,Obama,411,Romney,438,0.9383561644
NH,Rye,3822,Obama,1930,Romney,1873,1.0304324613
NH,Salem,14446,Obama,6026,Romney,8285,0.7273385637
NH,Salisbury,800,Obama,400,Romney,387,1.0335917313
NH,Sanbornton,1821,Obama,888,Romney,913,0.9726177437
NH,Sandown,3255,Obama,1298,Romney,1922,0.6753381894
NH,Sandwich,1014,Obama,609,Romney,403,1.5111662531
NH,Seabrook,4284,Obama,2030,Romney,2211,0.9181365898
NH,Sharon,259,Obama,162,Romney,91,1.7802197802
NH,Shelburne,259,Obama,139,Romney,118,1.1779661017
NH,Somersworth,5248,Obama,3028,Romney,2151,1.4077173408
NH,South Hampton,569,Obama,240,Romney,322,0.7453416149
NH,Springfield,772,Obama,365,Romney,398,0.9170854271
NH,Stark,297,Obama,164,Romney,133,1.2330827068
NH,Stewartstown,358,Obama,161,Romney,193,0.8341968912
NH,Stoddard,751,Obama,403,Romney,337,1.1958456973
NH,Strafford,2479,Obama,1235,Romney,1214,1.0172981878
NH,Stratford,275,Obama,167,Romney,105,1.5904761905
NH,Stratham,4837,Obama,2411,Romney,2395,1.0066805846
NH,Sugar Hill,405,Obama,248,Romney,153,1.6209150327
NH,Sullivan,377,Obama,221,Romney,148,1.4932432432
NH,Sunapee,2018,Obama,916,Romney,1075,0.8520930233
NH,Surry,494,Obama,270,Romney,219,1.2328767123
NH,Sutton,1206,Obama,654,Romney,545,1.2
NH,Swanzey,3663,Obama,2133,Romney,1497,1.4248496994
NH,Tamworth,1578,Obama,843,Romney,718,1.1740947075
NH,Temple,862,Obama,435,Romney,413,1.0532687651
NH,Thornton,1378,Obama,743,Romney,611,1.2160392799
NH,Tilton,1878,Obama,997,Romney,853,1.1688159437
NH,Troy,992,Obama,553,Romney,413,1.3389830508
NH,Tuftonboro,1668,Obama,671,Romney,984,0.6819105691
NH,Unity,794,Obama,424,Romney,359,1.1810584958
NH,Wakefield,2561,Obama,1083,Romney,1448,0.7479281768
NH,Walpole,2107,Obama,1284,Romney,793,1.6191677175
NH,Warner,1657,Obama,938,Romney,694,1.3515850144
NH,Warren,446,Obama,233,Romney,206,1.1310679612
NH,Washington,608,Obama,285,Romney,314,0.9076433121
NH,Waterville,242,Obama,136,Romney,105,1.2952380952
NH,Weare,4767,Obama,2105,Romney,2592,0.8121141975
NH,Webster,1137,Obama,623,Romney,496,1.2560483871
NH,Wentworth,490,Obama,218,Romney,260,0.8384615385
NH,Wentworth's Location,23,Obama,9,Romney,13,0.6923076923
NH,Westmoreland,1096,Obama,676,Romney,411,1.6447688564
NH,Whitefield,1129,Obama,633,Romney,478,1.3242677824
NH,Wilmot,862,Obama,492,Romney,361,1.3628808864
NH,Wilton,2205,Obama,1137,Romney,1022,1.1125244618
NH,Winchester,1803,Obama,1131,Romney,633,1.7867298578
NH,Windham,8266,Obama,2964,Romney,5224,0.567381317
NH,Windsor,111,Obama,42,Romney,66,0.6363636364
NH,Wolfeboro,4287,Obama,1854,Romney,2400,0.7725
NH,Woodstock,777,Obama,456,Romney,307,1.4853420195
NJ,New Jersey,3378826,Obama,1960744,Romney,1383233,1.4175081132
NJ,Atlantic,102405,Obama,59509,Romney,41918,1.4196526552
NJ,Bergen,352023,Obama,193470,Romney,155267,1.2460471317
NJ,Burlington,197059,Obama,115951,Romney,79110,1.4656933384
NJ,Camden,203201,Obama,137795,Romney,63329,2.1758594009
NJ,Cape May,47243,Obama,21275,Romney,25488,0.8347065286
NJ,Cumberland,49472,Obama,30172,Romney,18767,1.6077156711
NJ,Essex,281633,Obama,217950,Romney,61595,3.5384365614
NJ,Gloucester,133568,Obama,72960,Romney,58915,1.2383942969
NJ,Hudson,176104,Obama,136239,Romney,38082,3.5775169371
NJ,Hunterdon,62821,Obama,25148,Romney,36979,0.6800616566
NJ,Mercer,139064,Obama,94300,Romney,43155,2.1851465647
NJ,Middlesex,285232,Obama,179515,Romney,102472,1.7518444063
NJ,Monmouth,268943,Obama,125471,Romney,140376,0.8938208811
NJ,Morris,206580,Obama,90313,Romney,114265,0.7903820067
NJ,Ocean,237432,Obama,96500,Romney,138594,0.6962783382
NJ,Passaic,164629,Obama,104057,Romney,59181,1.7582839087
NJ,Salem,29116,Obama,14456,Romney,14214,1.0170254678
NJ,Somerset,134932,Obama,70168,Romney,63159,1.1109738913
NJ,Sussex,61704,Obama,23406,Romney,37215,0.6289399436
NJ,Union,202353,Obama,134220,Romney,66457,2.0196518049
NJ,Warren,43312,Obama,17869,Romney,24695,0.7235877708
NM,New Mexico,772329,Obama,408312,Romney,331915,1.2301703749
NM,Bernalillo,264942,Obama,147183,Romney,104242,1.4119356881
NM,Catron,2100,Obama,557,Romney,1474,0.3778833107
NM,Chaves,20498,Obama,6621,Romney,13271,0.4989073921
NM,Cibola,8154,Obama,4907,Romney,2966,1.6544167229
NM,Colfax,5896,Obama,2879,Romney,2763,1.0419833514
NM,Curry,13450,Obama,3956,Romney,9150,0.4323497268
NM,DeBaca,900,Obama,287,Romney,586,0.4897610922
NM,Dona Ana,65712,Obama,36778,Romney,26988,1.3627538165
NM,Eddy,19195,Obama,6110,Romney,12546,0.4870078113
NM,Grant,12744,Obama,7009,Romney,5286,1.3259553538
NM,Guadalupe,1978,Obama,1388,Romney,518,2.6795366795
NM,Harding,600,Obama,260,Romney,326,0.7975460123
NM,Hidalgo,1929,Obama,994,Romney,895,1.1106145251
NM,Lea,16933,Obama,4068,Romney,12480,0.3259615385
NM,Lincoln,9209,Obama,2931,Romney,5940,0.4934343434
NM,Los Alamos,10654,Obama,5191,Romney,4796,1.0823603003
NM,Luna,7472,Obama,3573,Romney,3654,0.9778325123
NM,McKinley,21313,Obama,15363,Romney,5420,2.834501845
NM,Mora,2604,Obama,1952,Romney,591,3.3028764805
NM,Otero,19643,Obama,6715,Romney,12219,0.5495539733
NM,Quay,3696,Obama,1382,Romney,2194,0.6298997265
NM,Rio Arriba,15239,Obama,11389,Romney,3373,3.3765194189
NM,Roosevelt,5949,Obama,1719,Romney,4032,0.4263392857
NM,Sandoval,53361,Obama,26831,Romney,24124,1.1122119052
NM,San Juan,45994,Obama,15688,Romney,28779,0.5451197053
NM,San Miguel,11388,Obama,8754,Romney,2281,3.8377904428
NM,Santa Fe,67624,Obama,49668,Romney,15145,3.2794981842
NM,Sierra,5101,Obama,1963,Romney,2928,0.6704234973
NM,Socorro,7087,Obama,3983,Romney,2698,1.476278725
NM,Taos,15188,Obama,11855,Romney,2710,4.3745387454
NM,Torrance,6376,Obama,2414,Romney,3521,0.6856006816
NM,Union,1753,Obama,471,Romney,1231,0.3826157595
NM,Valencia,27647,Obama,13473,Romney,12788,1.053565843
NV,Nevada,1011105,Obama,528801,Romney,462422,1.1435463711
NV,Carson City,23318,Obama,10290,Romney,12394,0.8302404389
NV,Churchill,10265,Obama,2961,Romney,7061,0.4193457017
NV,Clark,688339,Obama,387978,Romney,288223,1.3461035379
NV,Douglas,26054,Obama,9288,Romney,16264,0.5710772258
NV,Elko,15984,Obama,3510,Romney,12013,0.2921834679
NV,Esmeralda,435,Obama,92,Romney,317,0.2902208202
NV,Eureka,808,Obama,107,Romney,663,0.161387632
NV,Humboldt,5744,Obama,1737,Romney,3810,0.4559055118
NV,Lander,2165,Obama,534,Romney,1580,0.3379746835
NV,Lincoln,2152,Obama,400,Romney,1691,0.2365464222
NV,Lyon,21465,Obama,7380,Romney,13520,0.5458579882
NV,Mineral,2035,Obama,863,Romney,1080,0.7990740741
NV,Nye,17522,Obama,6320,Romney,10566,0.5981449934
NV,Pershing,1884,Obama,632,Romney,1167,0.5415595544
NV,Storey,2314,Obama,920,Romney,1321,0.6964420893
NV,Washoe,186917,Obama,94806,Romney,88151,1.0754954567
NV,White Pine,3704,Obama,983,Romney,2601,0.3779315648
NY,New York,6188982,Obama,3875826,Romney,2226637,1.7406636106
NY,Albany,125531,Obama,80891,Romney,42029,1.9246472674
NY,Allegany,15601,Obama,5658,Romney,9609,0.5888229785
NY,Bronx,316047,Obama,288378,Romney,26304,10.9632755474
NY,Brooklyn,618035,Obama,503291,Romney,108630,4.6330755776
NY,Broome,75244,Obama,38315,Romney,34878,1.0985434945
NY,Cattaraugus,27608,Obama,11695,Romney,15406,0.7591198234
NY,Cayuga,26073,Obama,14162,Romney,11355,1.2472038749
NY,Chautauqua,48434,Obama,21815,Romney,25795,0.8457065323
NY,Chemung,31981,Obama,15285,Romney,16207,0.9431110014
NY,Chenango,17655,Obama,8340,Romney,8933,0.933616926
NY,Clinton,27622,Obama,17123,Romney,10054,1.7031032425
NY,Columbia,26008,Obama,14244,Romney,11194,1.2724673932
NY,Cortland,17698,Obama,9445,Romney,7886,1.1976921126
NY,Delaware,16916,Obama,7469,Romney,9085,0.8221243808
NY,Dutchess,114142,Obama,59885,Romney,52320,1.1445909786
NY,Erie,386665,Obama,220184,Romney,159678,1.3789250867
NY,Essex,15577,Obama,8835,Romney,6495,1.3602771363
NY,Franklin,14537,Obama,9065,Romney,5248,1.7273246951
NY,Fulton,18040,Obama,7916,Romney,9811,0.8068494547
NY,Genesee,23079,Obama,8886,Romney,13701,0.6485657981
NY,Greene,18263,Obama,7911,Romney,9935,0.7962757927
NY,Hamilton,2655,Obama,955,Romney,1652,0.5780871671
NY,Herkimer,23290,Obama,10433,Romney,12389,0.8421180079
